timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1752962309971,390,Get Event Details By ID,200,OK,Moderate Load Test 1-26,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,390,0,0
1752962310061,420,Login Request,200,OK,Moderate Load Test 1-27,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,420,0,1
1752962310361,390,Get Seat Map By ID,200,OK,Moderate Load Test 1-26,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,390,0,0
1752962310481,284,Get All Events,200,OK,Moderate Load Test 1-27,text,true,,2825,392,2,2,http://localhost:8080/api/events,284,0,0
1752962310765,96,Get User Info,200,OK,Moderate Load Test 1-27,text,true,,1210,393,2,2,http://localhost:8080/api/auth/me,96,0,0
1752962310751,191,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-26,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,191,0,0
1752962310861,282,Get My Bookings,200,OK,Moderate Load Test 1-27,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,282,0,0
1752962311143,426,Get Event Details By ID,200,OK,Moderate Load Test 1-27,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,426,0,0
1752962311264,413,Login Request,200,OK,Moderate Load Test 1-28,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,413,0,2
1752962311570,389,Get Seat Map By ID,200,OK,Moderate Load Test 1-27,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,389,0,0
1752962311677,285,Get All Events,200,OK,Moderate Load Test 1-28,text,true,,2825,392,2,2,http://localhost:8080/api/events,285,0,0
1752962311962,96,Get User Info,200,OK,Moderate Load Test 1-28,text,true,,1210,393,2,2,http://localhost:8080/api/auth/me,96,0,0
1752962311960,190,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-27,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,190,0,0
1752962312058,282,Get My Bookings,200,OK,Moderate Load Test 1-28,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,282,0,0
1752962312341,421,Get Event Details By ID,200,OK,Moderate Load Test 1-28,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,421,0,0
1752962312461,328,Login Request,200,OK,Moderate Load Test 1-29,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,328,0,2
1752962312789,278,Get All Events,200,OK,Moderate Load Test 1-29,text,true,,2825,392,2,2,http://localhost:8080/api/events,278,0,0
1752962312762,307,Get Seat Map By ID,200,OK,Moderate Load Test 1-28,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,307,0,0
1752962313068,95,Get User Info,200,OK,Moderate Load Test 1-29,text,true,,1210,393,2,2,http://localhost:8080/api/auth/me,95,0,0
1752962313069,187,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-28,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,187,0,0
1752962313163,280,Get My Bookings,200,OK,Moderate Load Test 1-29,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,280,0,0
1752962313443,281,Get Event Details By ID,200,OK,Moderate Load Test 1-29,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,281,0,0
1752962313663,326,Login Request,200,OK,Moderate Load Test 1-30,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,326,0,1
1752962313724,432,Get Seat Map By ID,200,OK,Moderate Load Test 1-29,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,432,0,0
1752962313989,278,Get All Events,200,OK,Moderate Load Test 1-30,text,true,,2825,392,2,2,http://localhost:8080/api/events,278,0,0
1752962314157,188,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-29,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,188,0,0
1752962314268,94,Get User Info,200,OK,Moderate Load Test 1-30,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,94,0,0
1752962314362,298,Get My Bookings,200,OK,Moderate Load Test 1-30,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,298,0,0
1752962314659,291,Get Event Details By ID,200,OK,Moderate Load Test 1-30,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,291,0,0
1752962314861,332,Login Request,200,OK,Moderate Load Test 1-31,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,332,0,1
1752962314951,400,Get Seat Map By ID,200,OK,Moderate Load Test 1-30,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,400,0,0
1752962315193,284,Get All Events,200,OK,Moderate Load Test 1-31,text,true,,2825,392,2,2,http://localhost:8080/api/events,284,0,0
1752962315351,186,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-30,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,186,0,0
1752962315478,102,Get User Info,200,OK,Moderate Load Test 1-31,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,102,0,0
1752962315580,282,Get My Bookings,200,OK,Moderate Load Test 1-31,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,282,0,0
1752962315862,284,Get Event Details By ID,200,OK,Moderate Load Test 1-31,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,284,0,0
1752962316061,366,Login Request,200,OK,Moderate Load Test 1-32,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,366,0,2
1752962316147,428,Get Seat Map By ID,200,OK,Moderate Load Test 1-31,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,428,0,0
1752962316428,286,Get All Events,200,OK,Moderate Load Test 1-32,text,true,,2825,392,2,2,http://localhost:8080/api/events,286,0,0
1752962316575,189,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-31,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,189,0,0
1752962316715,97,Get User Info,200,OK,Moderate Load Test 1-32,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,97,0,0
1752962316812,298,Get My Bookings,200,OK,Moderate Load Test 1-32,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,298,0,0
1752962317111,457,Get Event Details By ID,200,OK,Moderate Load Test 1-32,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,457,0,0
1752962317269,335,Login Request,200,OK,Moderate Load Test 1-33,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,335,0,1
1752962317568,318,Get Seat Map By ID,200,OK,Moderate Load Test 1-32,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,318,0,0
1752962317605,284,Get All Events,200,OK,Moderate Load Test 1-33,text,true,,2825,392,2,2,http://localhost:8080/api/events,284,0,0
1752962317889,98,Get User Info,200,OK,Moderate Load Test 1-33,text,true,,1210,393,2,2,http://localhost:8080/api/auth/me,98,0,0
1752962317886,192,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-32,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,192,0,0
1752962317987,284,Get My Bookings,200,OK,Moderate Load Test 1-33,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,284,0,0
1752962318271,388,Get Event Details By ID,200,OK,Moderate Load Test 1-33,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,388,0,0
1752962318460,329,Login Request,200,OK,Moderate Load Test 1-34,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,329,0,2
1752962318659,384,Get Seat Map By ID,200,OK,Moderate Load Test 1-33,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,384,0,0
1752962318790,289,Get All Events,200,OK,Moderate Load Test 1-34,text,true,,2825,392,2,2,http://localhost:8080/api/events,289,0,0
1752962319080,95,Get User Info,200,OK,Moderate Load Test 1-34,text,true,,1210,393,2,2,http://localhost:8080/api/auth/me,95,0,0
1752962319044,188,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-33,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,188,0,0
1752962319175,283,Get My Bookings,200,OK,Moderate Load Test 1-34,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,283,0,0
1752962319459,289,Get Event Details By ID,200,OK,Moderate Load Test 1-34,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,289,0,0
1752962319661,334,Login Request,200,OK,Moderate Load Test 1-35,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,334,0,1
1752962319750,397,Get Seat Map By ID,200,OK,Moderate Load Test 1-34,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,397,0,0
1752962319995,284,Get All Events,200,OK,Moderate Load Test 1-35,text,true,,2825,392,2,2,http://localhost:8080/api/events,284,0,0
1752962320147,186,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-34,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,186,0,0
1752962320279,96,Get User Info,200,OK,Moderate Load Test 1-35,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,96,0,0
1752962320375,286,Get My Bookings,200,OK,Moderate Load Test 1-35,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,286,0,0
1752962320661,289,Get Event Details By ID,200,OK,Moderate Load Test 1-35,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,289,0,0
1752962320862,331,Login Request,200,OK,Moderate Load Test 1-36,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,331,0,2
1752962320951,401,Get Seat Map By ID,200,OK,Moderate Load Test 1-35,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,401,0,0
1752962321193,287,Get All Events,200,OK,Moderate Load Test 1-36,text,true,,2825,392,2,2,http://localhost:8080/api/events,287,0,0
1752962321352,192,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-35,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,192,0,0
1752962321480,97,Get User Info,200,OK,Moderate Load Test 1-36,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,97,0,0
1752962321578,285,Get My Bookings,200,OK,Moderate Load Test 1-36,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,285,0,0
1752962321863,282,Get Event Details By ID,200,OK,Moderate Load Test 1-36,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,282,0,0
1752962322062,327,Login Request,200,OK,Moderate Load Test 1-37,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,327,0,1
1752962322146,401,Get Seat Map By ID,200,OK,Moderate Load Test 1-36,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,401,0,0
1752962322390,285,Get All Events,200,OK,Moderate Load Test 1-37,text,true,,2825,392,2,2,http://localhost:8080/api/events,285,0,0
1752962322548,190,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-36,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,190,0,0
1752962322676,98,Get User Info,200,OK,Moderate Load Test 1-37,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,98,0,0
1752962322774,287,Get My Bookings,200,OK,Moderate Load Test 1-37,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,287,0,0
1752962323061,288,Get Event Details By ID,200,OK,Moderate Load Test 1-37,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,288,0,0
1752962323262,327,Login Request,200,OK,Moderate Load Test 1-38,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,327,0,2
1752962323350,399,Get Seat Map By ID,200,OK,Moderate Load Test 1-37,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,399,0,0
1752962323590,298,Get All Events,200,OK,Moderate Load Test 1-38,text,true,,2825,392,2,2,http://localhost:8080/api/events,298,0,0
1752962323749,190,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-37,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,190,0,0
1752962323888,98,Get User Info,200,OK,Moderate Load Test 1-38,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,98,0,0
1752962323987,281,Get My Bookings,200,OK,Moderate Load Test 1-38,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,281,0,0
1752962324268,290,Get Event Details By ID,200,OK,Moderate Load Test 1-38,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,290,0,0
1752962324461,336,Login Request,200,OK,Moderate Load Test 1-39,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,336,0,2
1752962324558,393,Get Seat Map By ID,200,OK,Moderate Load Test 1-38,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,393,0,0
1752962324797,291,Get All Events,200,OK,Moderate Load Test 1-39,text,true,,2825,392,2,2,http://localhost:8080/api/events,291,0,0
1752962324951,192,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-38,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,192,0,0
1752962325089,98,Get User Info,200,OK,Moderate Load Test 1-39,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,98,0,0
1752962325187,287,Get My Bookings,200,OK,Moderate Load Test 1-39,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,287,0,0
1752962325475,484,Get Event Details By ID,200,OK,Moderate Load Test 1-39,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,484,0,0
1752962325661,327,Login Request,200,OK,Moderate Load Test 1-40,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,327,0,2
1752962325959,306,Get Seat Map By ID,200,OK,Moderate Load Test 1-39,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,306,0,0
1752962325989,279,Get All Events,200,OK,Moderate Load Test 1-40,text,true,,2825,392,2,2,http://localhost:8080/api/events,279,0,0
1752962326268,95,Get User Info,200,OK,Moderate Load Test 1-40,text,true,,1210,393,2,2,http://localhost:8080/api/auth/me,94,0,0
1752962326265,192,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-39,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,192,0,0
1752962326363,281,Get My Bookings,200,OK,Moderate Load Test 1-40,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,281,0,0
1752962326644,286,Get Event Details By ID,200,OK,Moderate Load Test 1-40,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,286,0,0
1752962326861,332,Login Request,200,OK,Moderate Load Test 1-41,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,332,0,1
1752962326931,418,Get Seat Map By ID,200,OK,Moderate Load Test 1-40,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,418,0,0
1752962327193,285,Get All Events,200,OK,Moderate Load Test 1-41,text,true,,2825,392,2,2,http://localhost:8080/api/events,285,0,0
1752962327350,193,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-40,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,193,0,0
1752962327478,99,Get User Info,200,OK,Moderate Load Test 1-41,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,98,0,0
1752962327577,290,Get My Bookings,200,OK,Moderate Load Test 1-41,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,290,0,0
1752962327867,390,Get Event Details By ID,200,OK,Moderate Load Test 1-41,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,390,0,0
1752962328062,325,Login Request,200,OK,Moderate Load Test 1-42,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,325,0,1
1752962328257,391,Get Seat Map By ID,200,OK,Moderate Load Test 1-41,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,391,0,0
1752962328387,285,Get All Events,200,OK,Moderate Load Test 1-42,text,true,,2825,392,2,2,http://localhost:8080/api/events,285,0,0
1752962328672,93,Get User Info,200,OK,Moderate Load Test 1-42,text,true,,1210,393,2,2,http://localhost:8080/api/auth/me,93,0,0
1752962328648,188,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-41,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,188,0,0
1752962328765,287,Get My Bookings,200,OK,Moderate Load Test 1-42,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,287,0,0
1752962329052,283,Get Event Details By ID,200,OK,Moderate Load Test 1-42,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,283,0,0
1752962329262,324,Login Request,200,OK,Moderate Load Test 1-43,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,324,0,2
1752962329336,412,Get Seat Map By ID,200,OK,Moderate Load Test 1-42,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,412,0,0
1752962329586,286,Get All Events,200,OK,Moderate Load Test 1-43,text,true,,2825,392,2,2,http://localhost:8080/api/events,286,0,0
1752962329747,191,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-42,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,191,0,0
1752962329871,95,Get User Info,200,OK,Moderate Load Test 1-43,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,95,0,0
1752962329966,287,Get My Bookings,200,OK,Moderate Load Test 1-43,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,287,0,0
1752962330253,290,Get Event Details By ID,200,OK,Moderate Load Test 1-43,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,290,0,0
1752962330469,329,Login Request,200,OK,Moderate Load Test 1-44,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,329,0,1
1752962330544,416,Get Seat Map By ID,200,OK,Moderate Load Test 1-43,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,416,0,0
1752962330798,283,Get All Events,200,OK,Moderate Load Test 1-44,text,true,,2825,392,2,2,http://localhost:8080/api/events,283,0,0
1752962330960,191,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-43,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,191,0,0
1752962331081,99,Get User Info,200,OK,Moderate Load Test 1-44,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,99,0,0
1752962331181,283,Get My Bookings,200,OK,Moderate Load Test 1-44,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,283,0,0
1752962331464,287,Get Event Details By ID,200,OK,Moderate Load Test 1-44,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,287,0,0
1752962331660,333,Login Request,200,OK,Moderate Load Test 1-45,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,333,0,2
1752962331751,399,Get Seat Map By ID,200,OK,Moderate Load Test 1-44,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,399,0,0
1752962331993,284,Get All Events,200,OK,Moderate Load Test 1-45,text,true,,2825,392,2,2,http://localhost:8080/api/events,284,0,0
1752962332150,191,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-44,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,191,0,0
1752962332277,97,Get User Info,200,OK,Moderate Load Test 1-45,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,97,0,0
1752962332374,284,Get My Bookings,200,OK,Moderate Load Test 1-45,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,284,0,0
1752962332658,286,Get Event Details By ID,200,OK,Moderate Load Test 1-45,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,286,0,0
1752962332860,334,Login Request,200,OK,Moderate Load Test 1-46,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,334,0,1
1752962332944,406,Get Seat Map By ID,200,OK,Moderate Load Test 1-45,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,406,0,0
1752962333194,282,Get All Events,200,OK,Moderate Load Test 1-46,text,true,,2825,392,2,2,http://localhost:8080/api/events,282,0,0
1752962333350,195,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-45,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,195,0,0
1752962333476,98,Get User Info,200,OK,Moderate Load Test 1-46,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,98,0,0
1752962333575,285,Get My Bookings,200,OK,Moderate Load Test 1-46,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,285,0,0
1752962333860,290,Get Event Details By ID,200,OK,Moderate Load Test 1-46,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,290,0,0
1752962334060,328,Login Request,200,OK,Moderate Load Test 1-47,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,328,0,2
1752962334150,392,Get Seat Map By ID,200,OK,Moderate Load Test 1-46,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,392,0,0
1752962334388,287,Get All Events,200,OK,Moderate Load Test 1-47,text,true,,2825,392,2,2,http://localhost:8080/api/events,287,0,0
1752962334543,190,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-46,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,190,0,0
1752962334676,95,Get User Info,200,OK,Moderate Load Test 1-47,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,95,0,0
1752962334771,290,Get My Bookings,200,OK,Moderate Load Test 1-47,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,290,0,0
1752962335061,285,Get Event Details By ID,200,OK,Moderate Load Test 1-47,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,285,0,0
1752962335261,330,Login Request,200,OK,Moderate Load Test 1-48,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,330,0,1
1752962335346,403,Get Seat Map By ID,200,OK,Moderate Load Test 1-47,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,403,0,0
1752962335592,285,Get All Events,200,OK,Moderate Load Test 1-48,text,true,,2825,392,2,2,http://localhost:8080/api/events,285,0,0
1752962335749,189,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-47,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,189,0,0
1752962335877,97,Get User Info,200,OK,Moderate Load Test 1-48,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,97,0,0
1752962335975,286,Get My Bookings,200,OK,Moderate Load Test 1-48,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,286,0,0
1752962336262,287,Get Event Details By ID,200,OK,Moderate Load Test 1-48,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,287,0,0
1752962336463,322,Login Request,200,OK,Moderate Load Test 1-49,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,322,0,2
1752962336549,403,Get Seat Map By ID,200,OK,Moderate Load Test 1-48,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,403,0,0
1752962336785,279,Get All Events,200,OK,Moderate Load Test 1-49,text,true,,2825,392,2,2,http://localhost:8080/api/events,279,0,0
1752962336953,188,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-48,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,188,0,0
1752962337064,92,Get User Info,200,OK,Moderate Load Test 1-49,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,92,0,0
1752962337156,284,Get My Bookings,200,OK,Moderate Load Test 1-49,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,284,0,0
1752962337441,293,Get Event Details By ID,200,OK,Moderate Load Test 1-49,text,true,,1899,417,2,2,http://localhost:8080/api/events/68742e8626a419aac9543576,293,0,0
1752962337662,330,Login Request,200,OK,Moderate Load Test 1-50,text,true,,1428,242,2,2,http://localhost:8080/api/auth/signin,330,0,2
1752962337734,426,Get Seat Map By ID,200,OK,Moderate Load Test 1-49,text,true,,3862,431,2,2,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,426,0,0
1752962337992,276,Get All Events,200,OK,Moderate Load Test 1-50,text,true,,2825,392,2,2,http://localhost:8080/api/events,276,0,0
1752962338160,190,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-49,text,true,,3026,427,2,2,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,190,0,0
1752962338268,95,Get User Info,200,OK,Moderate Load Test 1-50,text,true,,1210,393,1,1,http://localhost:8080/api/auth/me,95,0,0
1752962338364,290,Get My Bookings,200,OK,Moderate Load Test 1-50,text,true,,6591,397,1,1,http://localhost:8080/api/bookings/my,290,0,0
1752962338654,290,Get Event Details By ID,200,OK,Moderate Load Test 1-50,text,true,,1899,417,1,1,http://localhost:8080/api/events/68742e8626a419aac9543576,290,0,0
1752962338944,291,Get Seat Map By ID,200,OK,Moderate Load Test 1-50,text,true,,3862,431,1,1,http://localhost:8080/api/bookings/event/68742e8626a419aac9543576/seats,291,0,0
1752962339235,194,Get All Events Of A Organizer By Organization ID,200,OK,Moderate Load Test 1-50,text,true,,3026,427,1,1,http://localhost:8080/api/events/organizer/686446f860321a29820ee994,194,0,0
